qseqid	sseqid	qlen	slen	length	pident	qcovhsp	evalue	bitscore	max_bitscore	norm_bitscore
Unknown_BF302-01R0001_01851	mbos:ICJ55_01525	540	562	543	71.5	99.6	4.91e-301	830	1181.4	0.703
Unknown_BF302-01R0001_01851	asi:ASU2_08105	540	562	543	70.9	99.6	6.98e-301	830	1179.5	0.704
Unknown_BF302-01R0001_01851	blj:BLD_1878	540	539	539	70.5	99.6	2.69e-290	802	1150.2	0.697
Unknown_BF302-01R0001_01851	crn:CAR_c21440	540	539	537	66.9	99.1	6.83e-272	755	1134.8	0.665
Unknown_BF302-01R0001_01851	sij:SCIP_1203	540	565	562	63.0	99.6	2.01e-263	735	1198.7	0.613
Unknown_BF302-01R0001_01851	cgo:Corgl_0561	540	545	542	63.5	99.8	9.74e-264	735	1141.3	0.644
Unknown_BF302-01R0001_01853	caml:H6X83_02550	518	516	492	64.8	94.6	2.45e-251	701	1097.0	0.639
Unknown_BF302-01R0001_01853	ral:Rumal_2649	518	496	504	60.9	97.3	6.82e-232	651	1038.9	0.627
Unknown_BF302-01R0001_01853	bpb:bpr_III060	518	500	502	60.2	96.9	2.32e-226	637	1047.0	0.608
Unknown_BF302-01R0001_01854	cle:Clole_1281	465	465	464	82.1	99.8	3.51e-306	836	993.0	0.842
Unknown_BF302-01R0001_01854	ral:Rumal_2839	465	466	463	74.5	99.6	9.07e-277	761	998.8	0.762
Unknown_BF302-01R0001_01854	cce:Ccel_1011	465	471	470	73.2	99.8	2.10e-274	756	1009.6	0.749
Unknown_BF302-01R0001_01854	tco:Theco_3222	465	471	470	73.2	99.8	2.84e-272	750	1010.4	0.742
Unknown_BF302-01R0001_01854	scd:Spica_2297	465	468	466	72.7	99.8	1.71e-270	746	996.1	0.749
Unknown_BF302-01R0001_01854	bco:Bcell_0385	465	472	468	72.2	99.8	1.62e-269	743	1003.4	0.74
Unknown_BF302-01R0001_01854	css:Cst_c08860	465	473	470	71.5	99.8	1.38e-268	741	1013.4	0.731
Unknown_BF302-01R0001_01854	grc:GI584_02230	465	469	468	70.5	99.8	4.86e-261	722	988.8	0.73
Unknown_BF302-01R0001_01854	acel:acsn021_17730	465	471	470	68.1	99.8	2.35e-257	712	1002.3	0.71
Unknown_BF302-01R0001_01854	pxv:FXF36_02650	465	512	463	70.2	99.6	3.03e-256	711	1092.8	0.651
Unknown_BF302-01R0001_01854	axl:AXY_12990	465	469	468	67.7	99.8	5.11e-249	691	999.6	0.691
Unknown_BF302-01R0001_01854	sper:EW093_01530	465	472	467	64.9	99.4	2.09e-244	680	1006.5	0.676
Unknown_BF302-01R0001_01854	cpy:Cphy_0531	465	471	470	66.2	99.8	1.65e-243	677	998.8	0.678
Unknown_BF302-01R0001_01855	anr:Ana3638_24530	828	820	824	57.3	99.5	0.0	970	1683.3	0.576
Unknown_BF302-01R0001_01859	ere:EUBREC_3352	282	282	282	98.2	100	9.11e-196	541	551.6	0.981
Unknown_BF302-01R0001_01860	ere:EUBREC_3394	147	147	147	98.0	100	3.00e-98	283	298.9	0.947
Unknown_BF302-01R0001_01860	ere:EUBREC_3358	147	147	147	97.3	100	8.60e-98	282	298.9	0.943
Unknown_BF302-01R0001_01860	ere:EUBREC_3351	147	131	131	96.2	89.1	3.10e-83	245	263.8	0.929
Unknown_BF302-01R0001_01860	eel:EUBELI_20272	147	146	147	83.7	100	2.43e-81	241	298.1	0.808
Unknown_BF302-01R0001_01867	ere:EUBREC_3188	184	184	184	99.5	100	1.19e-140	394	396.0	0.995
Unknown_BF302-01R0001_01872	ere:EUBREC_3196	479	479	479	98.5	100	0.0	903	942.6	0.958
Unknown_BF302-01R0001_01872	rto:RTO_10120	479	465	465	89.0	97.1	6.93e-296	810	922.2	0.878
Unknown_BF302-01R0001_01872	eel:EUBELI_20352	479	466	462	83.8	96.5	9.99e-280	769	921.8	0.834
Unknown_BF302-01R0001_01872	bprl:CL2_24990	479	461	458	79.7	95.6	2.66e-262	725	907.9	0.799
Unknown_BF302-01R0001_01875	ere:EUBREC_3199	681	673	673	99.4	98.8	0.0	1340	1361.7	0.984
Unknown_BF302-01R0001_01875	rho:RHOM_00480	681	665	681	83.4	99.9	0.0	1145	1345.1	0.851
Unknown_BF302-01R0001_01876	ere:EUBREC_3213	322	322	322	99.1	100	4.67e-209	578	609.8	0.948
Unknown_BF302-01R0001_01877	roc:HF520_11065	195	193	191	57.6	96.9	7.41e-66	205	371.7	0.552
Unknown_BF302-01R0001_01877	anr:Ana3638_24135	195	192	191	57.6	97.4	2.90e-65	204	371.3	0.549
Unknown_BF302-01R0001_01877	cle:Clole_0409	195	185	186	59.7	95.4	3.79e-64	201	353.2	0.569
Unknown_BF302-01R0001_01877	tsg:HLK68_03855	195	189	185	55.7	94.9	3.09e-59	188	358.2	0.525
Unknown_BF302-01R0001_01877	coo:CCU_11870	195	188	189	54.5	96.4	1.97e-57	184	361.7	0.509
Unknown_BF302-01R0001_01878	ere:EUBREC_3215	110	110	110	100	100	5.67e-74	219	221.5	0.989
Unknown_BF302-01R0001_01881	ere:EUBREC_3258	443	434	434	98.8	98.0	3.03e-305	831	842.0	0.987
Unknown_BF302-01R0001_01881	rho:RHOM_16615	443	444	443	84.0	99.8	9.32e-268	737	862.1	0.855
Unknown_BF302-01R0001_01882	ere:EUBREC_3259	148	148	148	100	100	5.37e-97	280	287.0	0.976
Unknown_BF302-01R0001_01883	ere:EUBREC_3260	685	685	685	98.7	100	0.0	1310	1342.4	0.976
Unknown_BF302-01R0001_01886	ere:EUBREC_3263	85	85	85	100	100	2.66e-56	172	177.2	0.971
Unknown_BF302-01R0001_01886	rho:RHOM_16635	85	87	87	90.8	100	8.81e-51	159	183.0	0.869
Unknown_BF302-01R0001_01886	pxv:FXF36_04335	85	84	83	84.3	97.6	1.19e-43	140	176.0	0.795
Unknown_BF302-01R0001_01887	ere:EUBREC_3264	147	147	147	100	100	1.27e-99	287	294.3	0.975
Unknown_BF302-01R0001_01887	rho:RHOM_16640	147	148	148	79.7	100	3.04e-80	238	298.9	0.796
Unknown_BF302-01R0001_01888	ere:EUBREC_3265	96	107	96	100	100	4.62e-62	188	212.2	0.886
Unknown_BF302-01R0001_01888	rho:RHOM_16645	96	96	95	88.4	99.0	2.31e-53	166	191.0	0.869
Unknown_BF302-01R0001_01888	pxv:FXF36_04345	96	96	96	80.2	100	2.49e-48	153	197.2	0.776
Unknown_BF302-01R0001_01890	ere:EUBREC_3268	244	261	244	99.6	100	1.07e-179	498	535.0	0.931
Unknown_BF302-01R0001_01891	ere:EUBREC_3269	216	216	216	99.5	100	4.54e-154	430	433.3	0.992
Unknown_BF302-01R0001_01892	ere:EUBREC_3270	453	453	453	99.3	100	6.13e-310	844	875.9	0.964
Unknown_BF302-01R0001_01893	ere:EUBREC_3271	278	278	278	98.6	100	1.29e-193	535	552.4	0.969
Unknown_BF302-01R0001_01893	rho:RHOM_16685	278	298	278	77.0	100	7.32e-152	431	591.3	0.729
Unknown_BF302-01R0001_01894	ere:EUBREC_3272	252	252	252	99.2	100	1.20e-185	513	515.8	0.995
Unknown_BF302-01R0001_01896	ere:EUBREC_3274	329	329	329	99.7	100	4.70e-233	639	650.2	0.983
Unknown_BF302-01R0001_01897	ere:EUBREC_3276	195	195	195	97.9	100	2.67e-138	389	397.1	0.98
Unknown_BF302-01R0001_01898	ere:EUBREC_3277	490	490	490	98.6	100	0.0	949	973.8	0.975
Unknown_BF302-01R0001_01902	ere:EUBREC_3281	465	526	465	98.1	100	0.0	910	1069.3	0.851
Unknown_BF302-01R0001_01903	ere:EUBREC_3282	213	213	213	100	100	1.66e-159	444	442.6	1
Unknown_BF302-01R0001_01906	ere:EUBREC_3285	409	409	409	99.8	100	1.25e-298	812	819.7	0.991
Unknown_BF302-01R0001_01908	ere:EUBREC_3287	530	530	530	100	100	0.0	1016	1047.0	0.97
Unknown_BF302-01R0001_01908	rho:RHOM_00565	530	566	531	81.7	100	9.48e-309	849	1121.3	0.757
Unknown_BF302-01R0001_01909	ere:EUBREC_3289	181	181	181	99.4	100	5.45e-122	346	365.2	0.947
Unknown_BF302-01R0001_01910	ere:EUBREC_3290	205	205	205	99.5	100	6.22e-142	399	405.2	0.985
Unknown_BF302-01R0001_01912	rto:RTO_03010	346	347	342	88.0	98.8	2.47e-214	593	683.3	0.868
Unknown_BF302-01R0001_01912	rho:RHOM_13730	346	347	342	87.1	98.8	6.76e-212	587	683.3	0.859
Unknown_BF302-01R0001_01912	rho:RHOM_15205	346	347	342	87.1	98.8	6.76e-212	587	683.3	0.859
Unknown_BF302-01R0001_01912	ehl:EHLA_1597	346	347	342	87.1	98.8	1.36e-211	587	682.6	0.86
Unknown_BF302-01R0001_01912	eel:EUBELI_20655	346	347	342	87.1	98.8	1.36e-211	587	682.2	0.86
Unknown_BF302-01R0001_01912	ere:EUBREC_3484	346	347	342	87.1	98.8	1.36e-211	587	682.2	0.86
Unknown_BF302-01R0001_01912	blab:EYS05_07000	346	347	342	87.1	98.8	1.93e-211	586	682.6	0.858
Unknown_BF302-01R0001_01913	ere:EUBREC_3293	223	223	223	99.1	100	1.34e-154	432	435.6	0.992
Unknown_BF302-01R0001_01913	ehl:EHLA_1598	223	223	223	94.6	100	1.68e-148	417	439.1	0.95
Unknown_BF302-01R0001_01913	ere:EUBREC_3485	223	236	222	95.0	99.6	2.69e-148	417	462.2	0.902
Unknown_BF302-01R0001_01913	rho:RHOM_13735	223	223	223	94.2	100	6.85e-148	415	438.3	0.947
Unknown_BF302-01R0001_01913	rho:RHOM_15210	223	223	223	94.2	100	6.85e-148	415	438.3	0.947
Unknown_BF302-01R0001_01913	eel:EUBELI_20656	223	236	222	94.6	99.6	3.13e-147	414	462.2	0.896
Unknown_BF302-01R0001_01913	lcg:L3BBH23_04030	223	223	223	93.7	100	2.29e-146	411	437.6	0.939
Unknown_BF302-01R0001_01913	fit:Fi14EGH31_12820	223	223	223	92.4	100	9.33e-146	410	439.1	0.934
Unknown_BF302-01R0001_01914	ere:EUBREC_3294	477	477	477	99.6	100	0.0	963	976.9	0.986
Unknown_BF302-01R0001_01914	ccom:I6K69_06430	477	477	477	86.2	100	4.15e-311	849	981.5	0.865
Unknown_BF302-01R0001_01914	rto:RTO_03030	477	477	477	85.7	100	1.32e-307	840	979.2	0.858
Unknown_BF302-01R0001_01914	eel:EUBELI_20657	477	477	477	85.7	100	5.38e-307	839	978.8	0.857
Unknown_BF302-01R0001_01914	ccom:I6K69_12190	477	477	477	85.3	100	2.19e-306	837	979.5	0.855
Unknown_BF302-01R0001_01914	fpa:FPR_04150	477	477	477	85.1	100	6.27e-306	836	979.2	0.854
Unknown_BF302-01R0001_01914	ehl:EHLA_1599	477	477	477	85.3	100	6.27e-306	836	979.5	0.853
Unknown_BF302-01R0001_01914	rob:CK5_10600	477	477	477	85.3	100	3.62e-305	834	981.9	0.849
Unknown_BF302-01R0001_01914	rho:RHOM_13740	477	477	477	85.1	100	7.30e-305	833	979.9	0.85
Unknown_BF302-01R0001_01914	rho:RHOM_15215	477	477	477	85.1	100	7.30e-305	833	979.9	0.85
Unknown_BF302-01R0001_01914	rum:CK1_27690	477	477	477	84.9	100	1.47e-304	833	980.7	0.849
Unknown_BF302-01R0001_01914	bprs:CK3_06680	477	477	477	84.5	100	2.00e-302	827	978.8	0.845
Unknown_BF302-01R0001_01914	lcg:L3BBH23_04020	477	440	440	86.1	92.2	2.21e-283	778	905.6	0.859
Unknown_BF302-01R0001_01915	ere:EUBREC_3295	572	572	572	98.4	100	0.0	1198	1211.8	0.989
Unknown_BF302-01R0001_01916	ere:EUBREC_3299	484	484	484	97.9	100	0.0	931	969.9	0.96
Unknown_BF302-01R0001_01919	eel:EUBELI_20240	625	580	593	89.9	94.9	0.0	999	1130.5	0.884
Unknown_BF302-01R0001_01922	cct:CC1_09230	138	136	136	94.1	98.6	4.25e-91	265	281.6	0.941
Unknown_BF302-01R0001_01922	rto:RTO_26580	138	143	135	91.1	97.8	4.08e-86	252	295.4	0.853
Unknown_BF302-01R0001_01922	cct:CC1_29110	138	131	127	89.0	92.0	7.21e-82	241	272.3	0.885
Unknown_BF302-01R0001_01927	ere:EUBREC_3339	528	533	528	98.1	100	0.0	1036	1086.6	0.953
Unknown_BF302-01R0001_01927	ehl:EHLA_1496	528	534	526	88.4	99.6	0.0	957	1088.2	0.879
Unknown_BF302-01R0001_01927	rto:RTO_27890	528	534	526	89.2	99.6	0.0	954	1084.3	0.88
Unknown_BF302-01R0001_01927	bprl:CL2_21320	528	535	525	89.1	99.4	0.0	950	1086.6	0.874
Unknown_BF302-01R0001_01928	ere:EUBREC_3340	290	296	290	100	100	4.57e-215	591	605.5	0.976
Unknown_BF302-01R0001_01929	ere:EUBREC_3341	376	376	376	98.1	100	4.52e-282	767	781.9	0.981
Unknown_BF302-01R0001_01930	ere:EUBREC_3342	383	395	383	99.2	100	4.18e-289	786	813.1	0.967
Unknown_BF302-01R0001_01931	ere:EUBREC_3343	431	431	431	99.1	100	2.81e-313	851	901.7	0.944
Unknown_BF302-01R0001_01931	bprs:CK3_17620	431	419	415	82.9	96.3	1.48e-257	709	875.2	0.81
Unknown_BF302-01R0001_01931	csh:Closa_0376	431	422	422	80.1	97.9	3.19e-255	704	885.6	0.795
Unknown_BF302-01R0001_01931	spn:SP_0919	431	419	419	84.2	97.2	3.17e-252	696	863.6	0.806
Unknown_BF302-01R0001_01931	cct:CC1_03140	431	419	419	82.6	97.2	4.99e-249	688	878.6	0.783
Unknown_BF302-01R0001_01931	rho:RHOM_05380	431	419	415	83.4	96.3	1.17e-247	684	877.1	0.78
Unknown_BF302-01R0001_01932	ere:EUBREC_3344	285	285	285	99.6	100	8.99e-218	597	601.7	0.992
Unknown_BF302-01R0001_01932	csh:Closa_0375	285	285	285	77.2	100	6.80e-172	481	595.5	0.808
Unknown_BF302-01R0001_01932	bprs:CK3_17630	285	284	283	77.7	99.3	1.32e-171	480	597.8	0.803
Unknown_BF302-01R0001_01933	ere:EUBREC_3345	483	483	483	100	100	0.0	939	948.0	0.991
Unknown_BF302-01R0001_01933	csh:Closa_0374	483	490	483	82.6	100	1.89e-291	800	962.2	0.831
Unknown_BF302-01R0001_01933	bprs:CK3_17640	483	484	481	82.1	99.6	4.80e-288	791	947.2	0.835
Unknown_BF302-01R0001_01933	rho:RHOM_05370	483	489	481	78.6	99.6	1.18e-273	755	970.3	0.778
Unknown_BF302-01R0001_01934	ere:EUBREC_0469	750	750	750	99.9	100	0.0	1517	1525.4	0.994
Unknown_BF302-01R0001_01934	bprl:CL2_09780	750	750	750	83.6	100	0.0	1306	1527.7	0.855
Unknown_BF302-01R0001_01934	lcg:L3BBH23_07640	750	751	749	83.3	99.9	0.0	1297	1528.1	0.849
Unknown_BF302-01R0001_01934	ciu:G4D55_12015	750	751	747	83.1	99.6	0.0	1289	1527.7	0.844
Unknown_BF302-01R0001_01934	erb:A4V01_14865	750	751	747	82.9	99.6	0.0	1288	1528.1	0.843
Unknown_BF302-01R0001_01934	aarg:Aargi30884_12240	750	751	749	82.0	99.9	0.0	1285	1523.8	0.843
Unknown_BF302-01R0001_01934	fit:Fi14EGH31_23910	750	754	746	81.5	99.5	0.0	1284	1540.4	0.834
Unknown_BF302-01R0001_01934	ccom:I6K69_14475	750	750	750	82.3	100	0.0	1282	1531.2	0.837
Unknown_BF302-01R0001_01934	fpr:FP2_24860	750	750	747	82.3	99.6	0.0	1267	1529.2	0.829
Unknown_BF302-01R0001_01934	ehl:EHLA_2966	750	750	750	80.7	100	0.0	1260	1528.1	0.825
Unknown_BF302-01R0001_01934	eel:EUBELI_20055	750	752	752	79.9	100	0.0	1248	1535.4	0.813
Unknown_BF302-01R0001_01934	ebm:SG0102_07630	750	752	746	80.4	99.5	0.0	1247	1529.6	0.815
Unknown_BF302-01R0001_01934	lua:D4A81_06730	750	746	744	79.6	99.2	0.0	1239	1512.3	0.819
Unknown_BF302-01R0001_01934	bprs:CK3_03040	750	767	752	79.1	99.5	0.0	1228	1561.2	0.787
Unknown_BF302-01R0001_01934	rob:CK5_36590	750	751	751	79.2	100	0.0	1221	1525.0	0.801
Unknown_BF302-01R0001_01934	bull:JOS54_07470	750	750	750	77.7	100	0.0	1220	1532.3	0.796
Unknown_BF302-01R0001_01934	rto:RTO_15390	750	750	750	78.4	100	0.0	1216	1531.5	0.794
Unknown_BF302-01R0001_01934	bpb:bpr_I0112	750	754	754	78.4	99.6	0.0	1216	1534.2	0.793
Unknown_BF302-01R0001_01935	ere:EUBREC_0467	349	349	349	99.7	100	3.40e-252	689	702.2	0.981
Unknown_BF302-01R0001_01935	rob:CK5_19530	349	350	342	86.3	98.0	2.40e-218	604	704.5	0.857
Unknown_BF302-01R0001_01935	rto:RTO_29880	349	359	344	85.8	98.3	6.15e-214	593	719.5	0.824
Unknown_BF302-01R0001_01935	rho:RHOM_14920	349	350	342	85.7	98.0	1.79e-213	592	704.5	0.84
Unknown_BF302-01R0001_01938	ded:DHBDCA_p1851	229	232	232	52.6	100	6.88e-89	266	459.1	0.579
Unknown_BF302-01R0001_01938	eha:Ethha_1928	229	229	228	53.9	99.6	1.49e-82	250	448.4	0.558
Unknown_BF302-01R0001_01938	cpy:Cphy_1467	229	229	228	53.9	99.6	2.81e-80	244	452.6	0.539
Unknown_BF302-01R0001_01938	taz:TREAZ_1927	229	230	226	54.0	97.8	4.12e-80	244	461.5	0.529
Unknown_BF302-01R0001_01939	ere:EUBREC_0463	393	393	393	98.7	100	1.47e-282	770	789.6	0.975
Unknown_BF302-01R0001_01939	pxv:FXF36_08850	393	393	393	90.1	100	3.88e-262	718	785.4	0.914
Unknown_BF302-01R0001_01939	rho:RHOM_02275	393	393	393	87.3	100	2.78e-255	701	788.1	0.889
Unknown_BF302-01R0001_01939	bprs:CK3_12070	393	395	395	82.0	100	3.14e-234	648	797.7	0.812
Unknown_BF302-01R0001_01939	ehl:EHLA_0336	393	395	395	80.3	100	1.65e-229	636	793.5	0.802
Unknown_BF302-01R0001_01939	eel:EUBELI_00171	393	414	393	79.4	100	3.02e-225	626	825.9	0.758
Unknown_BF302-01R0001_01939	rob:CK5_11120	393	394	393	78.9	99.7	2.92e-225	625	790.8	0.79
Unknown_BF302-01R0001_01939	rto:RTO_30310	393	397	394	78.7	99.7	1.33e-224	624	797.7	0.782
Unknown_BF302-01R0001_01939	marc:AR505_0579	393	388	393	78.6	100	3.87e-224	622	782.3	0.795
Unknown_BF302-01R0001_01939	bprl:CL2_01990	393	393	392	79.1	99.2	1.33e-223	621	790.8	0.785
Unknown_BF302-01R0001_01939	coo:CCU_17990	393	395	395	78.2	100	2.03e-223	620	791.6	0.783
Unknown_BF302-01R0001_01939	csh:Closa_3979	393	395	395	77.2	100	4.10e-223	620	795.0	0.78
Unknown_BF302-01R0001_01939	cpy:Cphy_3874	393	396	393	77.1	99.5	8.57e-223	619	792.0	0.782
Unknown_BF302-01R0001_01939	cbol:CGC65_30530	393	395	395	78.0	100	2.37e-222	618	791.6	0.781
Unknown_BF302-01R0001_01940	ere:EUBREC_0461	430	430	430	99.3	100	9.97e-302	822	833.9	0.986
Unknown_BF302-01R0001_01940	rho:RHOM_02245	430	430	430	83.3	100	3.55e-256	706	830.9	0.85
Unknown_BF302-01R0001_01941	ere:EUBREC_0460	168	168	168	98.8	100	1.03e-106	306	318.9	0.96
Unknown_BF302-01R0001_01943	ere:EUBREC_0458	1177	1177	1177	99.4	100	0.0	2265	2310.8	0.98
Unknown_BF302-01R0001_01944	ere:EUBREC_0457	186	186	186	99.5	100	5.88e-133	374	375.2	0.997
Unknown_BF302-01R0001_01945	ere:EUBREC_0456	267	267	267	98.5	100	5.34e-201	553	561.6	0.985
Unknown_BF302-01R0001_01946	ere:EUBREC_0453	87	87	86	97.7	98.9	5.76e-52	162	172.6	0.939
Unknown_BF302-01R0001_01946	coo:CCU_08900	87	86	85	83.5	97.7	4.80e-44	142	168.3	0.844
Unknown_BF302-01R0001_01946	rho:RHOM_13150	87	88	80	87.5	92.0	5.95e-43	139	172.9	0.804
Unknown_BF302-01R0001_01946	hsd:SD1D_2304	87	93	80	86.3	92.0	9.81e-43	139	180.6	0.77
Unknown_BF302-01R0001_01946	cpy:Cphy_0109	87	93	80	85.0	92.0	1.98e-42	138	181.4	0.761
Unknown_BF302-01R0001_01946	anr:Ana3638_06575	87	92	80	85.0	92.0	7.83e-42	136	181.0	0.751
Unknown_BF302-01R0001_01946	bprs:CK3_09670	87	91	82	78.0	94.3	1.08e-41	136	178.7	0.761
Unknown_BF302-01R0001_01946	csh:Closa_0122	87	94	82	79.3	94.3	1.68e-41	135	185.3	0.729
Unknown_BF302-01R0001_01946	vgu:HYG85_11940	87	100	82	82.9	94.3	2.01e-41	135	197.6	0.683
Unknown_BF302-01R0001_01946	cbol:CGC65_01840	87	95	82	79.3	94.3	3.49e-41	135	186.8	0.723
Unknown_BF302-01R0001_01946	bprl:CL2_18970	87	95	80	86.3	92.0	7.04e-41	134	187.2	0.716
Unknown_BF302-01R0001_01946	rob:CK5_02450	87	106	80	83.8	92.0	1.98e-40	133	208.0	0.639
Unknown_BF302-01R0001_01946	rto:RTO_14730	87	96	85	78.8	97.7	1.46e-40	133	187.2	0.71
Unknown_BF302-01R0001_01946	cbar:PATL70BA_1683	87	98	82	79.3	94.3	2.21e-40	133	192.6	0.691
Unknown_BF302-01R0001_01946	eel:EUBELI_01916	87	88	80	78.8	92.0	3.31e-40	132	173.7	0.76
Unknown_BF302-01R0001_01946	pxv:FXF36_09265	87	86	83	75.9	95.4	8.95e-40	131	172.2	0.761
Unknown_BF302-01R0001_01947	ere:EUBREC_0452	372	372	372	96.5	100	1.32e-247	680	754.6	0.901
Unknown_BF302-01R0001_01948	ere:EUBREC_0451	424	507	423	99.1	99.8	3.10e-288	790	1035.0	0.763
Unknown_BF302-01R0001_01948	rho:RHOM_13160	424	416	414	81.6	97.6	3.63e-230	640	847.4	0.755
Unknown_BF302-01R0001_01950	ere:EUBREC_0450	459	459	459	98.9	100	0.0	895	909.1	0.984
Unknown_BF302-01R0001_01952	ere:EUBREC_0448	327	327	327	98.2	100	3.86e-231	634	652.9	0.971
Unknown_BF302-01R0001_01953	ere:EUBREC_0447	397	397	397	100	100	1.50e-293	798	802.7	0.994
Unknown_BF302-01R0001_01954	ere:EUBREC_0446	174	179	174	100	100	3.63e-111	318	341.7	0.931
Unknown_BF302-01R0001_01954	rho:RHOM_14450	174	178	178	86.0	100	2.37e-93	273	340.9	0.801
Unknown_BF302-01R0001_01954	rto:RTO_09620	174	172	174	82.8	100	3.40e-87	258	330.1	0.782
Unknown_BF302-01R0001_01955	ere:EUBREC_0445	319	319	319	99.7	100	3.94e-220	606	616.3	0.983
Unknown_BF302-01R0001_01955	rho:RHOM_14460	319	319	319	91.8	100	7.98e-204	565	616.3	0.917
Unknown_BF302-01R0001_01955	csh:Closa_3738	319	322	319	85.9	100	1.53e-188	526	622.1	0.846
Unknown_BF302-01R0001_01955	cpy:Cphy_3639	319	319	315	86.7	98.7	5.56e-188	525	617.8	0.85
Unknown_BF302-01R0001_01955	anr:Ana3638_07345	319	319	315	85.4	98.7	3.21e-187	523	617.8	0.847
Unknown_BF302-01R0001_01955	cbol:CGC65_25965	319	320	319	83.7	100	2.73e-186	520	620.9	0.837
Unknown_BF302-01R0001_01955	ehl:EHLA_2782	319	319	319	85.0	100	7.19e-184	514	611.7	0.84
Unknown_BF302-01R0001_01955	vgu:HYG85_08300	319	319	319	81.8	100	5.90e-183	512	618.6	0.828
Unknown_BF302-01R0001_01955	rgn:RGna_08165	319	319	319	82.8	100	2.40e-182	510	615.5	0.829
Unknown_BF302-01R0001_01955	byl:A4V09_15450	319	319	319	81.2	100	1.32e-179	503	619.4	0.812
Unknown_BF302-01R0001_01955	pxv:FXF36_07700	319	319	319	79.6	100	5.12e-177	497	624.4	0.796
Unknown_BF302-01R0001_01955	hsd:SD1D_0345	319	319	319	80.6	100	2.08e-176	495	619.0	0.8
Unknown_BF302-01R0001_01955	cbar:PATL70BA_2700	319	319	319	79.3	100	5.95e-176	494	617.8	0.8
Unknown_BF302-01R0001_01955	bpb:bpr_I0623	319	319	316	80.4	99.1	3.27e-173	487	614.4	0.793
Unknown_BF302-01R0001_01955	lua:D4A81_03535	319	317	319	79.6	100	6.14e-173	486	617.5	0.787
Unknown_BF302-01R0001_01956	ere:EUBREC_0444	197	197	197	99.5	100	4.95e-135	380	388.3	0.979
Unknown_BF302-01R0001_01956	rho:RHOM_14465	197	197	197	88.8	100	7.45e-121	345	391.0	0.882
Unknown_BF302-01R0001_01956	bpb:bpr_I0622	197	208	197	77.7	100	2.80e-107	311	409.8	0.759
Unknown_BF302-01R0001_01956	pxv:FXF36_07705	197	197	197	78.7	100	5.47e-107	310	391.0	0.793
Unknown_BF302-01R0001_01956	rto:RTO_09640	197	197	197	79.7	100	2.22e-106	308	388.7	0.792
Unknown_BF302-01R0001_01957	ere:EUBREC_0443	131	131	131	100	100	5.00e-78	231	261.2	0.884
Unknown_BF302-01R0001_01957	rho:RHOM_14470	131	123	113	94.7	86.3	1.97e-71	214	246.1	0.87
Unknown_BF302-01R0001_01957	bprs:CK3_19370	131	133	133	84.2	100	5.50e-71	213	263.5	0.808
Unknown_BF302-01R0001_01957	rob:CK5_20850	131	131	131	90.1	100	7.32e-71	213	261.9	0.813
Unknown_BF302-01R0001_01957	cbol:CGC65_25975	131	134	134	83.6	100	8.08e-71	213	265.4	0.803
Unknown_BF302-01R0001_01957	eel:EUBELI_00324	131	131	131	92.4	100	2.98e-70	211	258.1	0.818
Unknown_BF302-01R0001_01957	cpy:Cphy_3641	131	132	132	82.6	100	6.22e-70	211	261.5	0.807
Unknown_BF302-01R0001_01957	csh:Closa_3740	131	133	133	82.7	100	6.42e-70	211	264.2	0.799
Unknown_BF302-01R0001_01957	hsd:SD1D_0343	131	133	133	82.0	100	9.12e-70	210	263.1	0.798
Unknown_BF302-01R0001_01957	anr:Ana3638_07335	131	131	131	87.8	100	1.72e-69	209	259.6	0.805
Unknown_BF302-01R0001_01957	rto:RTO_09650	131	131	131	89.3	100	1.72e-69	209	260.4	0.803
Unknown_BF302-01R0001_01957	lbw:C3V36_12655	131	132	129	82.9	98.5	2.53e-69	209	260.4	0.803
Unknown_BF302-01R0001_01957	bprl:CL2_06330	131	130	131	87.8	100	1.37e-68	207	256.5	0.807
Unknown_BF302-01R0001_01957	lua:D4A81_03525	131	132	132	81.1	100	2.08e-68	207	262.7	0.788
Unknown_BF302-01R0001_01957	coo:CCU_10440	131	131	131	80.2	100	4.06e-68	206	261.2	0.789
Unknown_BF302-01R0001_01957	bpb:bpr_I0621	131	135	113	91.2	86.3	1.54e-66	202	265.4	0.761
Unknown_BF302-01R0001_01957	vgu:HYG85_08310	131	131	131	77.9	100	1.93e-66	202	260.4	0.776
Unknown_BF302-01R0001_01957	pxv:FXF36_07710	131	130	131	79.4	100	1.08e-65	200	258.8	0.773
Unknown_BF302-01R0001_01957	cbar:PATL70BA_2698	131	130	113	85.8	86.3	4.39e-65	198	259.2	0.764
Unknown_BF302-01R0001_01957	ehl:EHLA_2784	131	131	107	89.7	81.7	1.24e-62	192	261.2	0.735
Unknown_BF302-01R0001_01957	cpro:CPRO_05650	131	133	113	85.8	86.3	2.67e-62	191	264.2	0.723
Unknown_BF302-01R0001_01957	cle:Clole_3519	131	135	113	85.0	86.3	4.05e-62	191	268.9	0.71
Unknown_BF302-01R0001_01957	vfa:MM35RIKEN_19260	131	133	113	82.3	86.3	1.09e-61	190	264.2	0.719
Unknown_BF302-01R0001_01957	vpr:Vpar_1468	131	129	113	83.2	86.3	1.36e-61	189	256.5	0.737
