QUERY	KO	BRITE	CAZY	COG	DISEASE	DRUG	ENZYME	GO	MODULE	NETWORK	PATHWAY	PUBMED	RCLASS	REACTION	TC	VP	DESCRIPTION
Unknown_BF302-01R0002_01368	K09013	br:ko00001;br:ko02000	NA	cog:COG0396	NA	NA	NA	NA	NA	NA	NA	pmid:12554644;pmid:15184673	NA	NA	NA	NA	sufC; Fe-S cluster assembly ATP-binding protein
Unknown_BF302-01R0002_01370	K03671	br:ko00001;br:ko03110	NA	cog:COG0526	ds:H00891	NA	NA	go:0030508	NA	NA	path:ko04621;path:ko05012;path:ko05132;path:ko05418;path:map04621;path:map05012;path:map05132;path:map05418	pmid:16408020;pmid:3170595	NA	NA	NA	NA	trxA; thioredoxin 1
Unknown_BF302-01R0002_01371	K01262	br:ko00001;br:ko01000;br:ko01002	NA	cog:COG0006	ds:H00537	NA	ec:3.4.11.9	go:0004177	NA	NA	NA	pmid:11872174;pmid:7937532;pmid:9520390	NA	NA	NA	NA	pepP; Xaa-Pro aminopeptidase
Unknown_BF302-01R0002_01373	K14059	br:ko00001	NA	cog:COG0582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	int; integrase
Unknown_BF302-01R0002_01374	K14059	br:ko00001	NA	cog:COG0582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	int; integrase
Unknown_BF302-01R0002_01377	K02004	br:ko00001;br:ko02000	NA	cog:COG0577;cog:COG3127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	tc:3.A.1	NA	ABC.CD.P; putative ABC transport system permease protein
Unknown_BF302-01R0002_01378	K02003	br:ko00001;br:ko02000	NA	cog:COG1136;cog:COG4181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	tc:3.A.1	NA	ABC.CD.A; putative ABC transport system ATP-binding protein
Unknown_BF302-01R0002_01380	K02483	br:ko00001;br:ko02022	NA	cog:COG0745	NA	NA	NA	go:0000156	NA	NA	NA	NA	NA	NA	NA	NA	K02483; two-component system, OmpR family, response regulator
Unknown_BF302-01R0002_01384	K02003	br:ko00001;br:ko02000	NA	cog:COG1136;cog:COG4181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	tc:3.A.1	NA	ABC.CD.A; putative ABC transport system ATP-binding protein
Unknown_BF302-01R0002_01386	K07776	br:ko00001;br:ko02022	NA	cog:COG0745	NA	NA	NA	go:0000156	NA	NA	path:ko02020;path:map02020	pmid:12777483;pmid:17526710	NA	NA	NA	NA	regX3; two-component system, OmpR family, response regulator RegX3
Unknown_BF302-01R0002_01390	K03655	br:ko00001;br:ko01000;br:ko03400	NA	cog:COG1200	NA	NA	ec:5.6.2.4	NA	NA	NA	path:ko03440;path:map03440	pmid:7957087	NA	NA	NA	NA	recG; ATP-dependent DNA helicase RecG
Unknown_BF302-01R0002_01399	K03169	br:ko00001;br:ko01000;br:ko03032	NA	cog:COG0550	NA	NA	ec:5.6.2.1	go:0003917	NA	NA	NA	pmid:6326814	NA	NA	NA	NA	topB; DNA topoisomerase III
Unknown_BF302-01R0002_01407	K06400	br:ko00001	NA	cog:COG1961	NA	NA	NA	NA	NA	NA	NA	pmid:8655528	NA	NA	NA	NA	spoIVCA; site-specific DNA recombinase
Unknown_BF302-01R0002_01419	K07727	br:ko00001;br:ko03000	NA	cog:COG3655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K07727; putative transcriptional regulator
Unknown_BF302-01R0002_01420	K03205	br:ko00001;br:ko01000;br:ko02044	NA	cog:COG3451	NA	NA	ec:7.4.2.8	go:0008564	NA	NA	path:ko03070;path:map03070	pmid:3021341	NA	NA	tc:3.A.7	NA	virD4, lvhD4; type IV secretion system protein VirD4
Unknown_BF302-01R0002_01426	K03497	br:ko00001;br:ko03000;br:ko03036;br:ko04812	NA	cog:COG1475	NA	NA	NA	NA	NA	NA	NA	pmid:8071208	NA	NA	NA	NA	parB, spo0J; ParB family transcriptional regulator, chromosome partitioning protein
Unknown_BF302-01R0002_01427	K03496	br:ko00001;br:ko03036;br:ko04812	NA	cog:COG1192	NA	NA	NA	NA	NA	NA	NA	pmid:8071208	NA	NA	NA	NA	parA, soj; chromosome partitioning protein
Unknown_BF302-01R0002_01428	K02996	br:br01610;br:ko00001;br:ko03011	NA	cog:COG0103	NA	NA	NA	go:0005763;go:0022627	NA	NA	path:ko03010;path:map03010	pmid:17277072	NA	NA	NA	NA	RP-S9, MRPS9, rpsI; small subunit ribosomal protein S9
Unknown_BF302-01R0002_01429	K02871	br:br01610;br:ko00001;br:ko03011	NA	cog:COG0102	NA	NA	NA	go:0005762;go:0022625	NA	NA	path:ko03010;path:map03010	pmid:10094780;pmid:15126466	NA	NA	NA	NA	RP-L13, MRPL13, rplM; large subunit ribosomal protein L13
Unknown_BF302-01R0002_01430	K19294	br:ko00001	NA	cog:COG1696	NA	NA	NA	NA	NA	NA	NA	pmid:8636017	NA	NA	NA	NA	algI; alginate O-acetyltransferase complex protein AlgI
Unknown_BF302-01R0002_01432	K06173	br:ko00001;br:ko01000;br:ko03016	NA	cog:COG0101	ds:H00898	NA	ec:5.4.99.12	go:0009982	NA	NA	NA	pmid:15108122;pmid:17113994	NA	NA	NA	NA	truA, PUS1; tRNA pseudouridine38-40 synthase
Unknown_BF302-01R0002_01433	K16785	br:ko00001;br:ko02000	NA	cog:COG0619	NA	NA	NA	NA	NA	NA	path:ko02010;path:map02010	pmid:16291685;pmid:18931129	NA	NA	tc:3.A.1.25;tc:3.A.1.26;tc:3.A.1.28;tc:3.A.1.29;tc:3.A.1.30;tc:3.A.1.31;tc:3.A.1.32;tc:3.A.1.33	NA	ecfT; energy-coupling factor transport system permease protein
Unknown_BF302-01R0002_01434	K16787	br:ko00001;br:ko02000	NA	cog:COG1122	NA	NA	NA	NA	NA	NA	path:ko02010;path:map02010	pmid:10360571;pmid:23359690	NA	NA	tc:3.A.1.25;tc:3.A.1.26;tc:3.A.1.28	NA	ecfA2; energy-coupling factor transport system ATP-binding protein
Unknown_BF302-01R0002_01435	K16786	br:ko00001;br:ko02000	NA	cog:COG1122	NA	NA	NA	NA	NA	NA	path:ko02010;path:map02010	pmid:10360571;pmid:23359690	NA	NA	tc:3.A.1.25;tc:3.A.1.26;tc:3.A.1.28	NA	ecfA1; energy-coupling factor transport system ATP-binding protein
Unknown_BF302-01R0002_01436	K03216	br:ko00001;br:ko01000;br:ko03016	NA	cog:COG0219	NA	NA	ec:2.1.1.207	NA	NA	NA	NA	pmid:20855540	NA	NA	NA	NA	trmL, cspR; tRNA (cytidine/uridine-2'-O-)-methyltransferase
Unknown_BF302-01R0002_01437	K10907	br:ko00001;br:ko01000;br:ko01007	NA	cog:COG0436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K10907; aminotransferase
Unknown_BF302-01R0002_01439	K04655	br:ko00001	NA	cog:COG0309	NA	NA	NA	NA	NA	NA	NA	pmid:11445168	NA	NA	NA	NA	hypE; hydrogenase expression/formation protein HypE
Unknown_BF302-01R0002_01443	K02342	br:br01612;br:ko00001;br:ko01000;br:ko03032;br:ko03400	NA	cog:COG0847	NA	NA	ec:2.7.7.7	go:0003887	NA	NA	path:ko03030;path:ko03430;path:ko03440;path:map03030;path:map03430;path:map03440	pmid:19119875	NA	NA	NA	NA	dnaQ; DNA polymerase III subunit epsilon
Unknown_BF302-01R0002_01445	K07052	br:ko00001;br:ko01002	NA	cog:COG1266	NA	NA	NA	NA	NA	NA	NA	pmid:23940253;pmid:24291792	NA	NA	NA	NA	K07052; CAAX protease family protein
Unknown_BF302-01R0002_01446	K23242	br:ko00001;br:ko02000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mntP; manganese efflux pump family protein
Unknown_BF302-01R0002_01448	K07003	br:ko00001	NA	cog:COG1033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K07003; uncharacterized protein
Unknown_BF302-01R0002_01453	K03574	br:ko00001;br:ko01000;br:ko03400	NA	cog:COG0494;cog:COG1051	NA	NA	ec:3.6.1.55	NA	NA	NA	NA	pmid:14761999;pmid:15576788;pmid:15850400;pmid:19419956	NA	NA	NA	NA	mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase
Unknown_BF302-01R0002_01460	K01153	br:ko00001;br:ko01000;br:ko02048	NA	cog:COG0610	NA	NA	ec:3.1.21.3	go:0009035	NA	NA	NA	pmid:10839821	NA	NA	NA	NA	hsdR; type I restriction enzyme, R subunit
Unknown_BF302-01R0002_01462	K03427	br:ko00001;br:ko01000;br:ko02048	NA	cog:COG0286	NA	NA	ec:2.1.1.72	go:0009007	NA	NA	NA	pmid:10839821	NA	NA	NA	NA	hsdM; type I restriction enzyme M protein
Unknown_BF302-01R0002_01464	K03215	br:ko00001;br:ko01000;br:ko03009	NA	cog:COG2265	NA	NA	ec:2.1.1.190	go:0070041	NA	NA	NA	pmid:15181002	NA	NA	NA	NA	rumA; 23S rRNA (uracil1939-C5)-methyltransferase
Unknown_BF302-01R0002_01465	K07258	br:ko00001;br:ko01000;br:ko01002;br:ko01011	NA	cog:COG1686	NA	NA	ec:3.4.16.4	go:0008658;go:0009002	NA	NA	path:ko00550;path:ko01100;path:map00550;path:map01100	pmid:12354237;pmid:26867711;pmid:7002918;pmid:8955390	NA	NA	NA	NA	dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6)
Unknown_BF302-01R0002_01467	K14475	br:ko00001	NA	cog:COG5513	NA	NA	NA	NA	NA	NA	path:ko05143;path:map05143	pmid:17944830	NA	NA	NA	NA	ICP; inhibitor of cysteine peptidase
Unknown_BF302-01R0002_01473	K07339	br:ko00001;br:ko01000;br:ko02048	NA	NA	NA	NA	NA	NA	NA	NA	NA	pmid:19060138	NA	NA	NA	NA	hicA; mRNA interferase HicA
Unknown_BF302-01R0002_01475	K00100	br:ko00001;br:ko01000	NA	cog:COG1979	NA	NA	NA	go:1990362	NA	NA	path:ko00650;path:ko01100;path:ko01120;path:map00650;path:map01100;path:map01120	pmid:1385386	rc:RC00087	rn:R03544;rn:R03545	NA	NA	bdhAB; butanol dehydrogenase
Unknown_BF302-01R0002_01476	K03839	br:ko00001	NA	cog:COG0716	NA	NA	NA	NA	NA	NA	NA	pmid:3121629	NA	NA	NA	NA	fldA, nifF, isiB; flavodoxin I
Unknown_BF302-01R0002_01480	K04095	br:ko00001;br:ko03036	NA	cog:COG2184	NA	NA	NA	NA	NA	NA	NA	pmid:1656497	NA	NA	NA	NA	fic; cell filamentation protein
Unknown_BF302-01R0002_01482	K06969	br:ko00001;br:ko01000;br:ko03009	NA	cog:COG1092	NA	NA	ec:2.1.1.191	go:0009383	NA	NA	NA	pmid:18786544	NA	NA	NA	NA	rlmI; 23S rRNA (cytosine1962-C5)-methyltransferase
Unknown_BF302-01R0002_01484	K01872	br:br01613;br:ko00001;br:ko01000;br:ko01007;br:ko03016	NA	cog:COG0013	ds:H00264;ds:H00606;ds:H00891;ds:H02200	NA	ec:6.1.1.7	go:0004813	NA	NA	path:ko00970;path:map00970	pmid:16906134;pmid:18682559;pmid:19379069	rc:RC00055;rc:RC00523	rn:R03038	NA	NA	AARS, alaS; alanyl-tRNA synthetase
Unknown_BF302-01R0002_01485	K19084	br:ko00001;br:ko02000	NA	cog:COG0577	NA	NA	NA	NA	NA	NA	path:ko02010;path:ko02020;path:map02010;path:map02020	pmid:21696458;pmid:21921684	NA	NA	tc:3.A.1.134	NA	braE, bceB; bacitracin transport system permease protein
Unknown_BF302-01R0002_01486	K19083	br:ko00001;br:ko02000	NA	cog:COG1136	NA	NA	NA	NA	NA	NA	path:ko02010;path:ko02020;path:map02010;path:map02020	pmid:21696458;pmid:21921684	NA	NA	tc:3.A.1.134	NA	braD, bceA; bacitracin transport system ATP-binding protein
Unknown_BF302-01R0002_01488	K01990	br:ko00001;br:ko02000	NA	cog:COG1131;cog:COG1134	NA	NA	NA	NA	NA	NA	NA	pmid:10092453;pmid:10809709;pmid:10978546;pmid:11421281	NA	NA	tc:3.A.1	NA	ABC-2.A; ABC-2 type transport system ATP-binding protein
Unknown_BF302-01R0002_01491	K03780	br:ko00001;br:ko01000	NA	cog:COG1838	NA	NA	ec:4.2.1.32	go:0008730	NA	NA	path:ko00630;path:ko01100;path:map00630;path:map01100	pmid:8371115	rc:RC01382	rn:R00339	NA	NA	ttdB; L(+)-tartrate dehydratase beta subunit
Unknown_BF302-01R0002_01492	K03779	br:ko00001;br:ko01000	NA	cog:COG1951	NA	NA	ec:4.2.1.32	go:0008730	NA	NA	path:ko00630;path:ko01100;path:map00630;path:map01100	pmid:8371115	rc:RC01382	rn:R00339	NA	NA	ttdA; L(+)-tartrate dehydratase alpha subunit
Unknown_BF302-01R0002_01493	K14445	br:ko00001;br:ko02000	NA	cog:COG0471	ds:H00606	NA	NA	go:0017153	NA	NA	NA	pmid:12186628;pmid:16211368	NA	NA	tc:2.A.47.1	NA	SLC13A2_3_5; solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5
Unknown_BF302-01R0002_01496	K19081	br:ko00001;br:ko01000;br:ko01001;br:ko02022	NA	cog:COG0642	NA	NA	ec:2.7.13.3	go:0000155	NA	NA	path:ko02020;path:map02020	pmid:21696458;pmid:21921684	NA	NA	NA	NA	braS, bceS; two-component system, OmpR family, sensor histidine kinase BraS/BceS
Unknown_BF302-01R0002_01497	K19082	br:ko00001;br:ko02022	NA	cog:COG0745	NA	NA	NA	go:0000156	NA	NA	path:ko02020;path:map02020	pmid:21696458;pmid:21921684	NA	NA	NA	NA	braR, bceR; two-component system, OmpR family, response regulator protein BraR/BceR
Unknown_BF302-01R0002_01498	K03545	br:ko00001	NA	cog:COG0544	NA	NA	NA	NA	NA	NA	NA	pmid:8521806	NA	NA	NA	NA	tig; trigger factor
Unknown_BF302-01R0002_01499	K06213	br:ko00001;br:ko02000	NA	cog:COG2239	NA	NA	NA	go:0015095	NA	NA	NA	pmid:19798051	NA	NA	tc:1.A.26.1	NA	mgtE; magnesium transporter
Unknown_BF302-01R0002_01501	K03593	br:ko00001;br:ko03029;br:ko03036	NA	cog:COG0489	ds:H00473	NA	NA	NA	NA	NA	NA	pmid:19001370;pmid:20818383	NA	NA	NA	NA	mrp, NUBPL; ATP-binding protein involved in chromosome partitioning
Unknown_BF302-01R0002_01504	K07729	br:ko00001;br:ko03000	NA	cog:COG1476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K07729; putative transcriptional regulator
Unknown_BF302-01R0002_01505	K07482	br:ko00001	NA	cog:COG2826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K07482; transposase, IS30 family
Unknown_BF302-01R0002_01506	K07729	br:ko00001;br:ko03000	NA	cog:COG1476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K07729; putative transcriptional regulator
Unknown_BF302-01R0002_01511	K03100	br:ko00001;br:ko01000;br:ko01002	NA	cog:COG0681	NA	NA	ec:3.4.21.89	NA	NA	NA	path:ko03060;path:map03060	pmid:10924740;pmid:2987248;pmid:9422718;pmid:9823656	NA	NA	NA	NA	lepB; signal peptidase I
Unknown_BF302-01R0002_01512	K01104	br:ko00001;br:ko01000	NA	cog:COG2365;cog:COG2453;cog:COG4464;cog:COG5599	NA	NA	ec:3.1.3.48	go:0004725	NA	NA	NA	pmid:14745484;pmid:16415592;pmid:2554325	NA	NA	NA	NA	E3.1.3.48; protein-tyrosine phosphatase
Unknown_BF302-01R0002_01513	K00794	br:ko00001;br:ko01000	NA	cog:COG0054	NA	NA	ec:2.5.1.78	go:0000906	md:M00125;md:M00911	NA	path:ko00740;path:ko01100;path:ko01110;path:ko01240;path:map00740;path:map01100;path:map01110;path:map01240	pmid:7559556;pmid:8969176	rc:RC00960	rn:R04457	NA	NA	ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase
Unknown_BF302-01R0002_01514	K14652	br:ko00001;br:ko01000	NA	cog:COG0108;cog:COG0807	NA	NA	ec:3.5.4.25;ec:4.1.99.12	go:0003935;go:0008686	md:M00125;md:M00840	NA	path:ko00740;path:ko00790;path:ko01100;path:ko01110;path:ko01240;path:map00740;path:map00790;path:map01100;path:map01110;path:map01240	pmid:10783978;pmid:12136096	rc:RC00293;rc:RC01792;rc:RC01815;rc:RC02504	rn:R00425;rn:R07281	NA	NA	ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II
Unknown_BF302-01R0002_01515	K00793	br:ko00001;br:ko01000	NA	cog:COG0307	NA	NA	ec:2.5.1.9	go:0004746	md:M00125;md:M00911	NA	path:ko00740;path:ko01100;path:ko01110;path:ko01240;path:map00740;path:map01100;path:map01110;path:map01240	pmid:9022701	rc:RC00958;rc:RC00960	rn:R00066	NA	NA	ribE, RIB5; riboflavin synthase
Unknown_BF302-01R0002_01516	K11752	br:ko00001;br:ko01000	NA	cog:COG0117;cog:COG1985	NA	NA	ec:1.1.1.193;ec:3.5.4.26	go:0008703;go:0008835	md:M00125	NA	path:ko00740;path:ko01100;path:ko01110;path:ko01240;path:ko02024;path:map00740;path:map01100;path:map01110;path:map01240;path:map02024	pmid:1620102;pmid:16308316	rc:RC00204;rc:RC00933	rn:R03458;rn:R03459	NA	NA	ribD; diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase
Unknown_BF302-01R0002_01520	K00262	br:ko00001;br:ko01000	NA	cog:COG0334	NA	NA	ec:1.4.1.4	go:0004354	NA	NA	path:ko00220;path:ko00250;path:ko00910;path:ko01100;path:ko01120;path:map00220;path:map00250;path:map00910;path:map01100;path:map01120	pmid:2465204	rc:RC00006;rc:RC02799	rn:R00248	NA	NA	E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+)
Unknown_BF302-01R0002_01522	K00648	br:ko00001;br:ko01000;br:ko01004	NA	cog:COG0332	NA	NA	ec:2.3.1.180	go:0033818	md:M00082	NA	path:ko00061;path:ko01100;path:ko01212;path:map00061;path:map01100;path:map01212	pmid:1551888	rc:RC00004;rc:RC02729;rc:RC02888	rn:R10707	NA	NA	fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III
Unknown_BF302-01R0002_01523	K04104	br:ko00001;br:ko01000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	accD3; acyl-CoA carboxylase subunit beta
Unknown_BF302-01R0002_01524	K02372	br:ko00001;br:ko01000;br:ko01004	NA	cog:COG0764	NA	NA	ec:4.2.1.59	go:0019171	md:M00083;md:M00572	NA	path:ko00061;path:ko00780;path:ko01100;path:ko01212;path:ko01240;path:map00061;path:map00780;path:map01100;path:map01212;path:map01240	pmid:7806516;pmid:8910376	rc:RC00770;rc:RC00831;rc:RC01095	rn:R04428;rn:R04535;rn:R04537;rn:R04544;rn:R04568;rn:R04954;rn:R04965;rn:R07764;rn:R10117;rn:R10121;rn:R10208	NA	NA	fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase
Unknown_BF302-01R0002_01525	K09458	br:ko00001;br:ko01000;br:ko01004	NA	cog:COG0304	NA	NA	ec:2.3.1.179	go:0033817	md:M00083;md:M00572;md:M00873;md:M00874	NA	path:ko00061;path:ko00780;path:ko01100;path:ko01212;path:ko01240;path:map00061;path:map00780;path:map01100;path:map01212;path:map01240	pmid:15668256;pmid:7768872;pmid:8412701	rc:RC00039;rc:RC02728;rc:RC02729;rc:RC02888	rn:R02768;rn:R04355;rn:R04726;rn:R04952;rn:R04957;rn:R04960;rn:R04963;rn:R04968;rn:R07762;rn:R10115;rn:R10119	NA	NA	fabF, OXSM, CEM1; 3-oxoacyl-[acyl-carrier-protein] synthase II
Unknown_BF302-01R0002_01526	K00059	br:ko00001;br:ko01000;br:ko01004	NA	cog:COG1028	NA	NA	ec:1.1.1.100	go:0004316	md:M00083;md:M00572;md:M00874	NA	path:ko00061;path:ko00333;path:ko00780;path:ko01100;path:ko01110;path:ko01212;path:ko01240;path:map00061;path:map00333;path:map00780;path:map01100;path:map01110;path:map01212;path:map01240	pmid:1556094;pmid:4381013	rc:RC00029;rc:RC00103;rc:RC00117	rn:R02767;rn:R04533;rn:R04534;rn:R04536;rn:R04543;rn:R04566;rn:R04953;rn:R04964;rn:R07763;rn:R10116;rn:R10120;rn:R11671	NA	NA	fabG, OAR1; 3-oxoacyl-[acyl-carrier protein] reductase
Unknown_BF302-01R0002_01527	K00645	br:ko00001;br:ko01000;br:ko01004	NA	cog:COG0331	NA	NA	ec:2.3.1.39	go:0004314	md:M00082;md:M00873;md:M00874	NA	path:ko00061;path:ko00333;path:ko01100;path:ko01110;path:ko01212;path:map00061;path:map00333;path:map01100;path:map01110;path:map01212	pmid:12882974;pmid:1339356	rc:RC00004;rc:RC00039;rc:RC02727	rn:R01626;rn:R11671	NA	NA	fabD, MCAT, MCT1; [acyl-carrier-protein] S-malonyltransferase
Unknown_BF302-01R0002_01528	K02371	br:ko00001;br:ko01000;br:ko01004	NA	cog:COG2070	NA	NA	ec:1.3.1.9	go:0004318	md:M00083	NA	path:ko00061;path:ko01100;path:ko01212;path:map00061;path:map01100;path:map01212	pmid:12487627	rc:RC00052;rc:RC00076;rc:RC00120	rn:R01403;rn:R04429;rn:R04724;rn:R04955;rn:R04958;rn:R04961;rn:R04966;rn:R04969;rn:R07765	NA	NA	fabK; enoyl-[acyl-carrier protein] reductase II
Unknown_BF302-01R0002_01529	K02078	br:ko00001	NA	cog:COG0236	NA	NA	NA	go:0000036	md:M00848	NA	path:ko00998;path:ko01100;path:ko01110;path:map00998;path:map01100;path:map01110	pmid:19462023	NA	rn:R12049	NA	NA	acpP; acyl carrier protein
Unknown_BF302-01R0002_01530	K18770	br:ko00001;br:ko01000;br:ko01003;br:ko01011	cazy:GT51	cog:COG0744	NA	NA	ec:2.4.1.129;ec:3.4.16.4	go:0008658;go:0008955;go:0009002	NA	NA	path:ko00550;path:ko01100;path:map00550;path:map01100	pmid:7961491	NA	NA	NA	NA	pbpD; penicillin-binding protein 4
Unknown_BF302-01R0002_01531	K04769	br:ko00001;br:ko03000	NA	cog:COG2002	NA	NA	NA	NA	NA	NA	NA	pmid:22522895;pmid:8755877	NA	NA	NA	NA	spoVT; AbrB family transcriptional regulator, stage V sporulation protein T
Unknown_BF302-01R0002_01532	K07141	br:ko00001;br:ko01000	NA	cog:COG2068	NA	NA	ec:2.7.7.76	go:0061602	NA	NA	path:ko00790;path:ko01100;path:map00790;path:map01100	pmid:19542235	rc:RC00002	rn:R11582	NA	NA	mocA; molybdenum cofactor cytidylyltransferase
Unknown_BF302-01R0002_01533	K12528	br:ko00001	NA	NA	NA	NA	NA	NA	NA	NA	path:ko00450;path:map00450	pmid:12480890	rc:RC02420	rn:R07229	NA	NA	xdhD; putative selenate reductase molybdopterin-binding subunit
Unknown_BF302-01R0002_01534	K03518	br:ko00001;br:ko01000	NA	cog:COG2080	NA	NA	ec:1.2.5.3	NA	NA	NA	NA	pmid:7721710	rc:RC02800	rn:R11168	NA	NA	coxS; aerobic carbon-monoxide dehydrogenase small subunit
Unknown_BF302-01R0002_01535	K12529	br:ko00001	NA	cog:COG1319	NA	NA	NA	NA	NA	NA	path:ko00450;path:map00450	pmid:12480890	rc:RC02420	rn:R07229	NA	NA	ygfM; putative selenate reductase FAD-binding subunit
Unknown_BF302-01R0002_01538	K01008	br:ko00001;br:ko01000;br:ko03016	NA	cog:COG0709	NA	NA	ec:2.7.9.3	go:0004756	NA	NA	path:ko00450;path:ko01100;path:map00450;path:map01100	pmid:15317934;pmid:20471958;pmid:2405383	rc:RC00002;rc:RC02878	rn:R03595	NA	NA	selD, SEPHS; selenide, water dikinase
Unknown_BF302-01R0002_01540	K02017	br:ko00001;br:ko01000;br:ko02000	NA	cog:COG4148	NA	NA	ec:7.3.2.5	go:0015412	NA	NA	path:ko02010;path:map02010	pmid:7860583;pmid:8564363	NA	NA	tc:3.A.1.8	NA	modC; molybdate transport system ATP-binding protein
Unknown_BF302-01R0002_01541	K02018	br:ko00001;br:ko02000	NA	cog:COG4149	NA	NA	NA	NA	NA	NA	path:ko02010;path:map02010	pmid:7860583;pmid:8564363	NA	NA	tc:3.A.1.8	NA	modB; molybdate transport system permease protein
Unknown_BF302-01R0002_01542	K02020	br:ko00001;br:ko02000	NA	cog:COG0725	NA	NA	NA	NA	NA	NA	path:ko02010;path:map02010	pmid:7860583;pmid:8564363	NA	NA	tc:3.A.1.8	NA	modA; molybdate transport system substrate-binding protein
Unknown_BF302-01R0002_01543	K07402	br:ko00001	NA	cog:COG1975	NA	NA	NA	NA	NA	NA	NA	pmid:10217763	NA	NA	NA	NA	xdhC; xanthine dehydrogenase accessory factor
Unknown_BF302-01R0002_01544	K03639	br:ko00001;br:ko01000	NA	cog:COG2896	NA	NA	ec:4.1.99.22	go:0061798	md:M00880	NA	path:ko00790;path:ko01100;path:ko01240;path:ko04122;path:map00790;path:map01100;path:map01240;path:map04122	pmid:11891227;pmid:16632608;pmid:19675644	rc:RC03420	rn:R09394	NA	NA	moaA, CNX2; GTP 3',8-cyclase
Unknown_BF302-01R0002_01546	K03831	br:ko00001;br:ko01000	NA	cog:COG0521	NA	NA	ec:2.7.7.75	go:0061598	md:M00880	NA	path:ko00790;path:ko01100;path:ko01240;path:ko04122;path:map00790;path:map01100;path:map01240;path:map04122	pmid:15632135	rc:RC00002	rn:R09726	NA	NA	mogA; molybdopterin adenylyltransferase
Unknown_BF302-01R0002_01547	K03637	br:ko00001;br:ko01000	NA	cog:COG0315	NA	NA	ec:4.6.1.17	go:0061799	md:M00880	NA	path:ko00790;path:ko01100;path:ko01240;path:ko04122;path:map00790;path:map01100;path:map01240;path:map04122	pmid:19675644;pmid:23526978	rc:RC03425	rn:R11372	NA	NA	moaC, CNX3; cyclic pyranopterin monophosphate synthase
Unknown_BF302-01R0002_01548	K07402	br:ko00001	NA	cog:COG1975	NA	NA	NA	NA	NA	NA	NA	pmid:10217763	NA	NA	NA	NA	xdhC; xanthine dehydrogenase accessory factor
Unknown_BF302-01R0002_01552	K03310	br:ko00001	NA	cog:COG1115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	tc:2.A.25	NA	TC.AGCS; alanine or glycine:cation symporter, AGCS family
Unknown_BF302-01R0002_01553	K00873	br:ko00001;br:ko01000;br:ko04131;br:ko04147	NA	cog:COG0469	NA	dr:D11408	ec:2.7.1.40	go:0004743	md:M00001;md:M00002	NA	path:ko00010;path:ko00620;path:ko01100;path:ko01110;path:ko01120;path:ko01200;path:ko01230;path:ko04922;path:ko04930;path:ko05165;path:ko05203;path:ko05230;path:map00010;path:map00620;path:map01100;path:map01110;path:map01120;path:map01200;path:map01230;path:map04922;path:map04930;path:map05165;path:map05203;path:map05230	pmid:20156581;pmid:2854097	rc:RC00002;rc:RC00015	rn:R00200;rn:R00430;rn:R01138;rn:R01858;rn:R02320	NA	NA	PK, pyk; pyruvate kinase
Unknown_BF302-01R0002_01556	K03790	br:ko00001;br:ko01000;br:ko03009	NA	cog:COG1670	NA	NA	ec:2.3.1.267	go:0008999	NA	NA	NA	pmid:18466225;pmid:2828880	NA	NA	NA	NA	rimJ; [ribosomal protein S5]-alanine N-acetyltransferase
Unknown_BF302-01R0002_01561	K03310	br:ko00001	NA	cog:COG1115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	tc:2.A.25	NA	TC.AGCS; alanine or glycine:cation symporter, AGCS family
